Batch,Chip,Date,SN
9298530,VF097,2017-03-10 10:03:00,BFB3598
11994510,ME163,2017-03-10 12:48:00,BFB3574
12069510,FJ110,2017-03-10 12:46:00,BFB3572
12091510,VF066,2017-03-10 12:52:00,BFB3571
12091510,VF095,2017-04-20 22:33:00,BFB3569
12091510,VF085,2017-04-20 21:40:00,BFB3568
12091510,LF072,2017-03-10 09:55:00,BFB3567
12091510,VF117,2017-04-20 23:14:00,BFB3564
12091510,VF067,2017-03-10 09:56:00,BFB3556
12091510,VF084,2017-03-10 09:48:00,BFB3552
12091510,NF076,2017-03-10 02:33:00,BFB3530
12091510,JH057,2017-03-10 02:18:00,BFB3529
12073510,EH167,2017-03-10 10:00:00,BFB3511
12073510,YH126,2017-03-10 09:58:00,BFB3510
12051510,NH073,2017-03-10 12:59:00,BFB3499
12449290,CJ075,2017-03-10 10:14:00,BFB2721
8373300,EP168,2017-03-10 09:03:00,BFB2716
8373300,EP187,2017-03-10 10:57:00,BFB2710
10296210,WH160,2017-04-20 19:01:00,BFB2691
8549210,FF106,2017-03-10 12:27:00,BFB2658
7164210,EA161,2017-03-10 12:24:00,BFB2629
12751210,TF061,2017-03-10 02:47:00,BFB2617
12862210,VE167,2017-08-09 10:51:00,BFB2607
7451210,FA168,2017-03-10 12:21:00,BFB2581
7449210,EN178,2017-03-10 10:13:00,BFB2580
7712210,DC153,2017-03-10 10:09:00,BFB2544
11696510,SJ104,2017-03-10 11:01:00,BFB1891
11995510,EF183,2017-03-10 02:54:00,BFB1823
12196510,LJ046,2017-03-10 10:59:00,BFB1769
11994510,ME174,2017-03-10 10:55:00,BFB1755
11994510,SF182,2017-03-10 03:01:00,BFB1752
8438300,EG103,2017-03-10 02:20:00,BFB1707
11266210,FN165,2017-03-10 02:44:00,BFB1095
9033210,EK235,2017-03-10 13:30:00,BFB1094
8704210,DF094,2017-03-10 11:03:00,BFB1068
9374210,DG197,2017-03-10 03:05:00,BFB1060
8894220,CM198,2017-03-10 02:41:00,BFB1056
8894220,CM186,2017-03-10 02:58:00,BFB1055
9168210,CO174,2017-03-10 11:13:00,BFB1050
7712210,DC145,2017-03-10 13:35:00,BFB1045
11227210,FC201,2017-03-10 13:32:00,BFB1033
11227210,EO178,2017-03-10 09:35:00,BFB1029
7245210,CP175,2017-03-10 09:16:00,BFB1027
7236210,EM112,2017-03-10 10:20:00,BFB0996
7236210,FE134,2017-03-10 13:37:00,BFB0993
10438210,EH198,2017-03-10 03:03:00,BFB0942
10445210,EP204,2017-03-10 02:45:00,BFB0932
11351210,SF147,2017-03-10 03:08:00,BFB0872
9995290,XE138,2017-03-10 12:25:00,BFB0830
12854240,EH165,2017-03-10 09:30:00,BFB0418
9181210,CL140,2017-03-10 12:41:00,BFB0355
9181210,CL142,2017-03-10 12:38:00,BFB0354
10666210,NF170,2017-03-10 11:22:00,BFB0329
10664210,EJ165,2017-03-10 12:19:00,BFB0327
12194210,MH076,2017-03-10 09:28:00,BFB0254
12194210,LJ098,2017-03-10 02:15:00,BFB0239
12368200,CF139,2017-03-10 10:08:00,BFB0156
12192200,LH126,2017-03-09 23:53:00,CFBB174
12234200,EH062,2017-03-09 23:56:00,CFBB153
6255280,DO205,2017-03-10 00:49:00,CFBA862
7790220,DK072,2017-03-10 01:26:00,CFBA583
11640590,EK114,2017-07-09 05:41:00,CFBA566
11363230,FK165,2017-03-09 23:17:00,CFBA504
11738210,HF151,2017-03-10 02:08:00,CFBA437
12705210,MF187,2017-03-09 22:48:00,CFBA434
12589200,WE075,2017-03-09 23:05:00,CFBA424
12256200,JH103,2017-03-09 23:25:00,CFBA310
12142200,SH098,2017-03-09 23:47:00,CFBA288
12142200,CJ074,2017-03-10 01:04:00,CFBA256
11500290,DO129,2017-03-10 00:53:00,CFB9737
12645210,JJ063,2017-03-09 23:12:00,CFB9637
12645210,NJ095,2017-03-09 23:11:00,CFB9593
12645210,SJ056,2017-03-09 23:19:00,CFB9590
11216200,FG148,2017-03-09 23:01:00,CFB9558
12412200,MJ096,2017-03-10 00:11:00,CFB9530
12412200,KF105,2017-03-10 01:09:00,CFB9525
12412200,KF102,2017-03-10 00:27:00,CFB9521
11902200,FH102,2017-03-09 23:29:00,CFB8902
11902200,MF105,2017-03-09 23:20:00,CFB8896
7231210,EA138,2017-03-09 23:00:00,CFB8764
11092200,FJ113,2017-03-10 01:02:00,CFB8666
10888200,FE189,2017-03-10 00:28:00,CFB8634
10888200,FC190,2017-03-09 23:27:00,CFB8626
11094200,DO113,2017-03-10 00:32:00,CFB7962
12805240,MH059,2017-03-09 22:44:00,CFB7333
11931200,HH127,2017-03-09 23:58:00,CFB7283
11931200,YH124,2017-03-10 01:12:00,CFB7277
12162210,XH136,2017-03-10 02:05:00,CFB6650
12530200,KF144,2017-03-10 00:25:00,CFB5730
11844200,WF098,2017-03-10 00:20:00,CFB5727
12368200,EJ176,2017-03-10 00:30:00,CFB5646
12383200,YF161,2017-07-26 01:37:00,CFB4339
11932200,CH125,2017-03-10 00:15:00,CFB4307
12163200,JJ162,2017-03-10 00:24:00,CFB4257
12114200,LH126,2017-03-10 00:42:00,CFB4253
12454200,HJ093,2017-03-10 00:36:00,CFB3357
12589200,FF101,2017-03-10 00:03:00,CFB3264
12589200,FF102,2017-03-09 23:22:00,CFB3263
12256200,MH068,2017-03-09 23:36:00,CFB2585
12152200,MJ077,2017-03-09 23:55:00,CFB2574
12701200,SJ091,2017-03-09 22:54:00,CFB1766
12655200,NH133,2017-03-10 00:17:00,CFB1752
12697200,YJ138,2017-03-10 00:22:00,CFB1746
12697200,KJ163,2017-03-09 23:51:00,CFB1739
12762200,XJ073,2017-03-09 23:50:00,CFB1727
12345200,MJ125,2017-03-10 00:47:00,CFB1703
12635200,EH092,2017-03-09 23:31:00,CFAA048
8356530,DP134,2017-03-10 00:58:00,CFA6235
12700200,UF145,2017-03-10 00:01:00,CFA6096
12700200,UF158,2017-03-10 00:06:00,CFA6090
12586200,LF152,2017-03-09 22:55:00,CFA5998
12637200,YH113,2017-03-10 00:13:00,CFA5494
12579200,SE178,2017-03-09 23:24:00,CFA4657
12912220,FF114,2017-03-09 23:03:00,BFB4795
12178210,SJ087,2017-05-21 14:45:00,BFB4757
4721220,FL140,2017-03-10 01:31:00,BFB4748
12614220,YE163,2017-03-10 01:58:00,BFB4717
12616220,VE127,2017-03-10 01:53:00,BFB4716
12091510,VF108,2017-07-22 01:18:00,BFB3531
10296210,MH148,2017-04-21 02:25:00,BFB2690
11450230,TF060,2017-03-10 00:45:00,BFB2679
10115230,YH135,2017-03-10 02:12:00,BFB2675
10115230,VH126,2017-03-10 01:45:00,BFB2674
12299220,VF104,2017-03-10 00:44:00,BFB2665
11479210,FB083,2017-03-10 01:39:00,BFB2596
7236210,CN107,2017-03-10 01:34:00,BFB2590
7236210,EM118,2017-03-10 02:02:00,BFB2586
7449210,EB174,2017-03-10 01:01:00,BFB2578
7452210,DL166,2017-03-10 01:35:00,BFB2577
10347210,EA178,2017-03-10 01:07:00,BFB2571
10343210,DF180,2017-03-10 01:29:00,BFB2563
9957210,DO204,2017-03-10 01:37:00,BFB2562
11224210,CN156,2017-03-10 01:55:00,BFB2557
7450210,FE169,2017-03-10 01:56:00,BFB2553
7235210,FO093,2017-03-10 00:56:00,BFB2547
7245210,DI154,2017-03-10 01:43:00,BFB2533
9169210,FL186,2017-03-10 01:48:00,BFB2527
11377210,EK142,2017-04-20 19:34:00,BFB2522
12151210,YJ101,2017-03-10 01:50:00,BFB2514
11696510,SJ112,2017-03-09 23:14:00,BFB1897
11696510,SJ091,2017-03-09 22:46:00,BFB1893
11840500,FH077,2017-03-09 22:42:00,BFB1835
11840500,FH079,2017-04-20 22:02:00,BFB1832
6490510,DA207,2017-03-10 00:54:00,BFB1811
8894220,CM170,2017-03-10 01:24:00,BFB1051
11401220,JH056,2017-03-09 22:50:00,BFB0966
10347210,DI179,2017-03-10 01:41:00,BFB0949
11145260,EN146,2017-03-10 01:28:00,BFB0896
11351210,VF137,2017-03-09 22:52:00,BFB0865
12854240,UH143,2017-03-10 01:21:00,BFB0407
12924240,XE128,2017-03-10 01:19:00,BFB0401
12793210,YF099,2017-03-09 22:58:00,BFB0341
10666210,CJ147,2017-03-10 00:59:00,BFB0332
12194210,VH089,2017-03-10 02:03:00,BFB0273
12194210,VJ082,2017-03-10 01:16:00,BFB0250
12008210,XJ150,2017-03-10 01:14:00,BFB0197
7669190,FE127,2017-03-10 01:10:00,BFB0158
12497200,WJ105,2017-03-09 13:46:00,CFBB192
12497200,TJ113,2017-03-09 21:15:00,CFBB185
12497200,VJ121,2017-03-09 15:18:00,CFBB183
12497200,SJ110,2017-03-09 13:47:00,CFBB178
12234200,VF090,2017-03-09 16:19:00,CFBB146
12384200,HH088,2017-03-09 13:04:00,CFBB107
5209220,FD086,2017-03-09 21:14:00,CFBB044
10037290,JJ103,2017-03-09 12:56:00,CFBA911
12589200,WE098,2017-03-09 12:31:00,CFBA419
12151200,LJ074,2017-03-09 13:06:00,CFBA338
12151200,TJ073,2017-03-09 14:21:00,CFBA332
12256200,JH097,2017-03-09 15:37:00,CFBA308
12142200,XH102,2017-03-09 13:41:00,CFBA282
7521280,EM181,2017-03-09 22:39:00,CFB9768
12645210,VJ098,2017-03-09 22:35:00,CFB9667
12645210,NJ092,2017-03-09 15:28:00,CFB9610
12645210,KJ077,2017-03-09 12:32:00,CFB9580
12486200,SJ060,2017-03-09 13:31:00,CFB9505
12224200,XF164,2017-03-09 12:41:00,CFB8910
9168210,DI181,2017-03-09 22:37:00,CFB8781
12287470,NF142,2017-03-09 13:02:00,CFB8688
11092200,FH119,2017-03-09 16:16:00,CFB8650
10888200,EJ185,2017-04-20 19:07:00,CFB8633
12594210,FK101,2017-03-09 12:35:00,CFB8124
10343210,DE213,2017-03-09 09:52:00,CFB8035
10892200,EK150,2017-03-09 22:29:00,CFB8001
12702200,HJ112,2017-03-09 13:38:00,CFB5662
12368200,UH137,2017-03-09 15:46:00,CFB5645
12167210,HJ094,2017-03-09 16:34:00,CFB4261
12454200,HJ106,2017-03-09 15:44:00,CFB3355
11895200,SH153,2017-03-09 13:28:00,CFB3293
12589200,FF103,2017-03-09 16:30:00,CFB3265
12182200,JJ114,2017-03-09 16:35:00,CFB2591
12225200,YH109,2017-03-09 16:28:00,CFB2581
12490200,VJ081,2017-03-09 13:27:00,CFB2562
12701200,XF104,2017-03-09 16:08:00,CFB1777
12637200,WH101,2017-03-09 16:26:00,CFB1757
12701200,VF177,2017-03-09 13:25:00,CFB1742
12662200,UF187,2017-03-09 13:00:00,CFB1735
11946350,TH057,2017-03-09 09:30:00,CFAF922
12192200,CJ139,2017-03-09 16:11:00,CFAC879
12586200,SJ156,2017-03-09 15:42:00,CFA5976
12701200,XF108,2017-03-09 16:24:00,CFA5438
12615200,JJ185,2017-03-09 13:08:00,CFA2696
12619200,EF059,2017-03-09 13:10:00,CEL2800
12912220,VE106,2017-03-09 16:43:00,BFB4804
12912220,TE108,2017-03-09 16:45:00,BFB4798
12912220,FF115,2017-03-09 16:42:00,BFB4797
10412210,GF161,2017-03-09 16:39:00,BFB4752
7238210,FC115,2017-07-24 11:44:00,BFB4733
8562210,EP181,2017-03-09 09:44:00,BFB4726
7236210,CP147,2017-03-09 09:40:00,BFB4724
10666210,FF142,2017-07-29 06:41:00,BFB4719
10666210,FF139,2017-08-31 14:31:00,BFB4718
12618220,TE129,2017-03-09 09:36:00,BFB4715
12618220,TE124,2017-03-09 09:54:00,BFB4713
10308210,KJ168,2017-03-09 12:26:00,BFB3696
10410210,GB175,2017-03-09 09:46:00,BFB3688
9325290,KF070,2017-03-09 09:28:00,BFB2748
9325290,JF063,2017-03-09 09:24:00,BFB2744
6252280,EB180,2017-03-09 14:42:00,BFB2740
12449290,HJ078,2017-03-09 09:26:00,BFB2719
8373300,EP182,2017-03-09 09:22:00,BFB2713
11902220,MF085,2017-03-09 15:33:00,BFB2672
8549210,FL130,2017-03-09 15:24:00,BFB2660
11264210,EA131,2017-03-09 12:58:00,BFB2653
8877210,DM070,2017-03-09 16:38:00,BFB2616
7236210,DE094,2017-03-09 15:39:00,BFB2589
7236210,GC120,2017-03-09 09:17:00,BFB2588
7236210,EM120,2017-03-09 15:22:00,BFB2587
8704210,EB114,2017-03-09 15:26:00,BFB2584
11218210,FF207,2017-03-09 13:34:00,BFB2572
10347210,CP181,2017-03-09 16:20:00,BFB2567
7452210,FL183,2017-03-09 14:49:00,BFB2541
7451210,FC175,2017-03-09 09:48:00,BFB2537
11011210,EL083,2017-03-09 16:22:00,BFB2524
11377210,FL147,2017-03-09 09:34:00,BFB2521
12195510,KH062,2017-07-24 10:30:00,BFB1773
8437300,FL117,2017-03-09 09:20:00,BFB1746
8437300,EM107,2017-03-09 14:32:00,BFB1744
8436300,EP112,2017-03-09 14:45:00,BFB1727
8438300,DM135,2017-03-09 21:00:00,BFB1710
8438300,DM109,2017-03-09 14:34:00,BFB1709
7449210,GB155,2017-03-09 21:12:00,BFB1011
10445210,EP205,2017-03-09 13:32:00,BFB0933
12105200,HH086,2017-03-09 21:10:00,BFB0880
12105200,NF111,2017-03-09 22:27:00,BFB0875
11351210,VF144,2017-03-09 15:35:00,BFB0874
12852240,TH128,2017-03-09 21:03:00,BFB0424
12854240,YF170,2017-03-09 16:13:00,BFB0410
12924240,YH168,2017-03-09 21:05:00,BFB0397
12995240,KF077,2017-03-09 21:09:00,BFB0393
12618210,WE146,2017-03-09 12:29:00,BFB0286
12194210,UH080,2017-03-09 09:19:00,BFB0276
12194210,LJ104,2017-03-09 13:37:00,BFB0256
12194210,TJ094,2017-03-09 15:16:00,BFB0226
11859210,KJ087,2017-03-09 22:31:00,BFB0219
11859210,YJ112,2017-03-09 12:39:00,BFB0214
11859210,MH091,2017-03-09 13:35:00,BFB0209
11859210,YH078,2017-04-21 01:46:00,BFB0205
12535200,YF182,2017-03-09 02:30:00,CFBB198
12497200,TJ116,2017-03-09 02:37:00,CFBB190
12497200,YJ112,2017-03-09 02:43:00,CFBB188
12497200,VJ094,2017-03-09 04:08:00,CFBB179
12497200,SJ093,2017-03-09 04:46:00,CFBB177
12192200,WJ153,2017-03-09 03:21:00,CFBB173
12192200,XH142,2017-03-09 01:10:00,CFBB168
12192200,HF138,2017-03-09 04:34:00,CFBB165
12345200,SH154,2017-03-09 03:13:00,CFBB141
12345200,VJ149,2017-03-09 03:59:00,CFBB140
12345200,CK125,2017-03-09 01:58:00,CFBB136
12257200,MF079,2017-03-09 04:06:00,CFBB120
12257200,XF062,2017-03-09 02:14:00,CFBB119
12384200,NF111,2017-03-09 01:40:00,CFBB104
7384220,ED078,2017-03-09 08:57:00,CFBB002
10314230,SF144,2017-03-09 05:18:00,CFBA454
11216210,DI206,2017-03-09 02:57:00,CFBA343
12151200,TJ069,2017-03-09 03:09:00,CFBA335
12256200,VF116,2017-03-09 04:38:00,CFBA331
12256200,JH086,2017-03-09 04:04:00,CFBA317
12256200,JH113,2017-03-09 00:26:00,CFBA312
12142200,CJ104,2017-03-09 04:03:00,CFBA290
12142200,SH080,2017-03-09 00:00:00,CFBA277
12142200,CJ062,2017-03-09 04:40:00,CFBA263
12142200,UH111,2017-03-09 01:26:00,CFBA255
11691290,CF095,2017-03-09 08:56:00,CFB9728
12412200,MJ111,2017-03-09 02:54:00,CFB9541
12412200,NJ101,2017-03-09 01:34:00,CFB9522
12412200,KF098,2017-03-09 04:42:00,CFB9518
12412200,FF089,2017-03-09 03:34:00,CFB9515
12490200,VJ076,2017-03-09 03:47:00,CFB9512
12486200,KJ110,2017-03-09 01:17:00,CFB9508
12110200,CH110,2017-03-09 04:49:00,CFB9479
12110200,EF115,2017-03-09 00:49:00,CFB9477
12110200,LF108,2017-03-09 00:30:00,CFB9475
12724280,FF063,2017-03-09 09:03:00,CFB8992
11902200,CH099,2017-03-09 03:16:00,CFB8904
11902200,SF104,2017-03-09 03:40:00,CFB8903
7231210,EC133,2017-03-09 04:11:00,CFB8763
12227200,JF143,2017-03-09 04:36:00,CFB8623
12227200,KJ173,2017-03-09 03:25:00,CFB8584
12502200,JF078,2017-03-09 01:14:00,CFB8574
12380200,TH136,2017-03-09 01:08:00,CFB5682
12383200,YF168,2017-03-09 02:33:00,CFB4336
12697200,KJ151,2017-03-09 01:24:00,CFB1765
12662200,HH185,2017-03-09 01:05:00,CFB1733
12345200,YH134,2017-03-09 04:01:00,CFB1704
12624200,VF177,2017-03-09 03:43:00,CFAB783
12589200,VJ171,2017-03-09 01:21:00,CFAB183
12579200,LF077,2017-03-09 02:25:00,CFAB173
12128200,NH185,2017-03-09 02:17:00,CFAB125
12762200,XE126,2017-03-09 02:11:00,CFAB104
12615200,WJ172,2017-03-09 03:31:00,CFAA016
12636200,LH136,2017-03-09 01:02:00,CFA9412
12702200,EF126,2017-03-09 00:56:00,CFA6149
12645200,JJ062,2017-03-09 01:31:00,CFA6117
12701200,VF170,2017-03-09 01:37:00,CFA5434
12579200,VF084,2017-03-09 00:59:00,CFA4671
12635200,YF110,2017-03-09 03:28:00,CFA1753
12715280,NF156,2017-03-09 04:18:00,BFB4709
11809500,WF178,2017-03-09 04:26:00,BFB3518
12051510,YH059,2017-03-09 04:30:00,BFB3469
12051510,YH069,2017-03-09 04:28:00,BFB3465
9325290,LF073,2017-08-01 11:16:00,BFB2746
12257220,KF056,2017-05-15 10:34:00,BFB2666
6953210,FJ135,2017-03-09 09:14:00,BFB2630
8521210,CN191,2017-03-09 09:09:00,BFB2574
10347210,DJ222,2017-03-09 09:16:00,BFB2568
7235210,FH125,2017-03-09 08:59:00,BFB2548
11016210,FK098,2017-03-09 04:58:00,BFB2517
5640510,DD117,2017-03-09 02:08:00,BFB1952
12196510,HH057,2017-03-09 01:46:00,BFB1767
11994510,UF183,2017-03-09 01:43:00,BFB1764
8437300,DJ135,2017-03-08 23:57:00,BFB1749
12259220,LH113,2017-03-09 02:41:00,BFB1124
8915210,DJ207,2017-03-09 03:06:00,BFB1120
9969210,FI192,2017-03-09 03:00:00,BFB1084
9175210,FJ188,2017-03-09 02:21:00,BFB1059
7451210,FA209,2017-03-09 03:19:00,BFB1018
7449210,GB154,2017-03-09 00:53:00,BFB1010
7449210,EM181,2017-03-09 04:55:00,BFB1005
7236210,FE119,2017-03-09 09:05:00,BFB0998
11401220,VF138,2017-03-09 02:50:00,BFB0960
10347210,DL186,2017-03-09 02:28:00,BFB0944
12767270,SH162,2017-03-09 00:15:00,BFB0909
12130200,UJ150,2017-03-09 03:50:00,BFB0889
8931290,DA159,2017-03-09 00:12:00,BFB0849
8572290,FO122,2017-03-09 04:23:00,BFB0837
9995290,LF154,2017-03-09 00:03:00,BFB0824
9404290,TJ094,2017-03-09 08:52:00,BFB0788
12862240,XJ152,2017-03-09 00:08:00,BFB0458
12852240,HH138,2017-03-09 00:18:00,BFB0445
12995240,NE113,2017-03-09 00:05:00,BFB0381
12995240,YF059,2017-03-09 05:10:00,BFB0371
11940210,FF114,2017-03-09 04:53:00,BFB0279
12194210,TJ112,2017-03-09 02:46:00,BFB0232
12194210,TJ079,2017-03-09 05:06:00,BFB0230
11859210,MH084,2017-03-09 04:13:00,BFB0207
7103190,CK171,2017-03-09 03:03:00,BFB0169
7103190,DG185,2017-03-09 01:51:00,BFB0163
12852240,LH181,2017-03-06 23:31:00,CFBB243
12497200,WJ101,2017-03-07 00:29:00,CFBB194
12497200,YJ124,2017-03-06 23:51:00,CFBB189
12497200,VJ115,2017-03-08 16:48:00,CFBB184
12234200,JH061,2017-07-26 01:33:00,CFBB155
12257200,TF088,2017-03-08 16:40:00,CFBB129
8890220,DC193,2017-03-08 21:11:00,CFBB088
12193510,NH131,2017-07-24 10:29:00,CFBA956
10026290,KH090,2017-03-08 23:46:00,CFBA930
8928290,EH137,2017-03-06 23:45:00,CFBA881
8928290,EH120,2017-03-08 22:16:00,CFBA869
6255280,DO200,2017-03-08 23:10:00,CFBA861
11290290,DM107,2017-03-08 18:31:00,CFBA850
7790220,DN122,2017-03-06 23:19:00,CFBA585
12589200,VJ177,2017-03-07 01:49:00,CFBA425
12580200,JK135,2017-03-08 16:37:00,CFBA385
10982210,FB169,2017-03-08 23:40:00,CFBA344
12256200,VF102,2017-03-07 01:10:00,CFBA329
12256200,MH107,2017-03-08 23:04:00,CFBA319
12142200,NH106,2017-03-08 18:47:00,CFBA266
12142200,NH080,2017-03-08 16:39:00,CFBA251
12142200,UH103,2017-03-08 16:44:00,CFBA248
12142200,NH103,2017-03-08 16:46:00,CFBA246
7521280,FO165,2017-03-07 00:54:00,CFB9769
9994290,KF169,2017-03-08 17:24:00,CFB9722
9994290,YE149,2017-03-08 23:23:00,CFB9693
12412200,KF109,2017-03-08 16:42:00,CFB9528
12239200,XF066,2017-03-08 17:11:00,CFB9489
12239200,XF074,2017-03-08 23:26:00,CFB9488
9397290,MH105,2017-03-08 23:29:00,CFB9025
9397290,NJ085,2017-03-06 23:17:00,CFB9015
9397290,FJ082,2017-03-08 23:32:00,CFB9010
7230210,EH102,2017-03-07 02:34:00,CFB8759
12227200,JF125,2017-03-08 17:05:00,CFB8607
12227200,VJ141,2017-03-08 17:08:00,CFB8606
12227200,KJ145,2017-03-08 17:25:00,CFB8598
12227200,VJ145,2017-03-08 22:26:00,CFB8580
11257200,FH142,2017-03-07 00:39:00,CFB7314
12128200,VH154,2017-03-08 17:00:00,CFB7304
12120200,VF163,2017-03-08 17:21:00,CFB7291
11931200,MH100,2017-03-07 01:45:00,CFB7273
12645210,WE074,2017-03-07 02:18:00,CFB6706
11811240,WF109,2017-03-07 00:31:00,CFB2717
5582220,GD128,2017-03-08 20:59:00,CFB1881
10892200,EJ125,2017-03-08 21:54:00,CFB1841
9952210,FD121,2017-03-07 00:37:00,CFA9287
10309210,VJ128,2017-03-07 02:05:00,BFB2695
12623210,HF081,2017-03-08 17:12:00,BFB2661
10498210,DF235,2017-07-24 11:26:00,BFB2631
12751210,UF062,2017-07-24 11:29:00,BFB2618
10347210,EA169,2017-03-08 20:49:00,BFB2570
11222210,CF145,2017-03-08 21:09:00,BFB2558
11694510,HJ100,2017-03-08 22:09:00,BFB1869
11694510,EJ099,2017-03-07 02:48:00,BFB1865
11888510,XE069,2017-03-07 00:33:00,BFB1816
6490510,FP188,2017-03-08 22:06:00,BFB1810
11045510,XE058,2017-03-08 23:50:00,BFB1807
12195510,JH053,2017-03-07 02:28:00,BFB1782
8436300,DK134,2017-03-07 01:58:00,BFB1732
8487300,CP099,2017-03-07 01:26:00,BFB1724
8742290,EM108,2017-03-07 01:30:00,BFB1720
8438300,EG106,2017-03-07 01:39:00,BFB1706
8438300,EI098,2017-03-07 01:34:00,BFB1704
8693290,DD221,2017-03-07 02:00:00,BFB1697
8915210,DJ192,2017-03-08 20:54:00,BFB1121
8880210,EF073,2017-03-08 20:53:00,BFB1109
9969210,FH187,2017-03-08 23:43:00,BFB1088
9969210,FF189,2017-03-08 21:56:00,BFB1082
11227210,FC174,2017-03-08 17:27:00,BFB1032
7449210,EB214,2017-03-06 23:39:00,BFB1015
7236210,CP142,2017-03-06 23:22:00,BFB0980
11401220,VF131,2017-03-08 21:01:00,BFB0965
11401220,VF140,2017-03-08 20:56:00,BFB0959
10347210,DB199,2017-03-08 16:59:00,BFB0952
12105200,CH103,2017-03-08 21:13:00,BFB0877
12105200,CH099,2017-03-08 23:00:00,BFB0876
11351210,SF152,2017-03-08 23:17:00,BFB0863
12454200,UH112,2017-03-08 17:22:00,BFB0859
9995290,XE128,2017-03-07 02:46:00,BFB0815
9404290,EK087,2017-03-07 01:15:00,BFB0801
9404290,TJ067,2017-03-07 01:21:00,BFB0800
11501290,DL171,2017-03-08 23:20:00,BFB0784
12852240,JH150,2017-03-06 23:41:00,BFB0448
12995240,MF069,2017-03-06 23:35:00,BFB0390
12995240,MF077,2017-03-06 23:29:00,BFB0389
9181210,CL117,2017-03-08 21:07:00,BFB0351
12194210,SJ089,2017-03-08 22:57:00,BFB0268
12194210,SJ084,2017-03-08 23:07:00,BFB0265
11859210,YJ114,2017-03-06 23:24:00,BFB0215
8954200,DL207,2017-03-07 02:36:00,BFB0188
11214200,FD206,2017-03-08 23:54:00,BFB0180
7103190,DO195,2017-03-08 16:52:00,BFB0173
7103190,DI219,2017-03-06 23:27:00,BFB0167
7103190,DO194,2017-03-07 02:31:00,BFB0166
7103190,DI181,2017-03-08 16:54:00,BFB0164
12225200,EK108,2017-03-08 17:06:00,BFB0148
12694200,FJ161,2017-03-08 22:23:00,BFB0146
12694200,FJ160,2017-07-22 03:04:00,BFB0145
12694200,MJ161,2017-03-08 16:56:00,BFB0143
9877200,DM228,2017-03-08 17:02:00,BFB0142
